     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    101649,        50,         0,1263626.6,bposd,8d8b04b70a4e70273ce996a801722126940a2525cfd0489ab554bc5daf7e3dc3,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0015,""weight"":8}",
     10255,        50,         0,200071.4,bposd,6da03fb79b12d5f0dcf7127e3a62a3318ed53d18a6b9cfbd334b7aa6fe5c0e76,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.002,""weight"":8}",
      1760,        55,         0,153604.4,bposd,a940b6b6a7cf79c5a99fd2ec705584d5e68b6b1ff94b5362d9455f7fd82fd76d,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0025,""weight"":8}",
       530,        59,         0, 52122.6,bposd,2bd1d8ed682ee79d81c63e86b4a011f91eb6434bcd4269213ea49953e8d08c69,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.003,""weight"":8}",
    490504,        20,         0,4383596.7,bposd,590c7f513a76c792587f678ae06cd5938fcbfad3aff4dde5339a0c8052dcc125,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.001,""weight"":8}",
       191,        57,         0, 21809.8,bposd,1ec5ff1b7c7138a1e5c41494d4c0a51dac64430f36928886e7b633ba2c8ac015,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0035,""weight"":8}",
        54,        52,         0, 19767.2,bposd,4446c4506686917263dc636bd7833a8893e4c71061f1f7ae550c325b9a2b32e2,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.005,""weight"":8}",
        72,        54,         0, 23378.8,bposd,a67d6c75e6edde57a9459175558d880259394184daa04c31d88ed9976749a076,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0045,""weight"":8}",
       100,        52,         0, 22771.9,bposd,736e5210e111cb4db33ec355d42367dcb31ae3f833ad2a2374241793181b8b19,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.004,""weight"":8}",
   1485418,        20,         0,12366698.2,bposd,ed1c96a15717f4df42b38a9458b39db37a35309ed689f3ee3e50476317e3daf5,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0008,""weight"":8}",
      3441,        52,         0,343121.3,beam32_340iters,a3f2012976e03a42f909abef3de0b230b911dc222af3b5d58b76a31e9dff3189,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0025,""weight"":8}",
     37129,        52,         0,1389672.8,beam32_340iters,c5b025511bb0e14f0fef85811104e9cc1905f7a51133ffba503d79ce26da17a6,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.002,""weight"":8}",
       196,        61,         0,106375.3,beam32_340iters,78195814d3a270dd3bf9a4598a93623b4c6d46786d04cb8c0ae0356eefd771bb,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0035,""weight"":8}",
       695,        56,         0,185135.1,beam32_340iters,ed04d0f9cf62a9d26d02e342e31bb4b34de89c68cd38aa9f78a74ae35b2801fc,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.003,""weight"":8}",
   1224235,        18,         0,13129944.1,beam32_340iters,6f2efd5473b4643b6d7fcd9cdea7cc762c293e1f20ff30fdeb706ed324fe16b4,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.001,""weight"":8}",
    239458,        26,         0,4328861.5,beam32_340iters,822a8bea5af6e92f17a2780a933dd79734c423abf31a7edf5529b771f1ef76ad,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0015,""weight"":8}",
    464516,         0,         0,2820362.6,relay-bp_5,477f7f8eccc59a93268faa5afbf090cf102d8ee99592a2b425ad1bdb03963037,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.001,""weight"":8}",
    307837,         0,         0,2778352.8,relay-bp_5,b4999780b1d884d6134b884bad332ca8c9440628c8273d17927c19e184cd2192,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0015,""weight"":8}",
    865743,        10,         0,10724266.3,relay-bp_5,1a461101578cc00c565d984baf97f7d18cb47af4417755557a43fa601e45bfd0,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.002,""weight"":8}",
     50359,        15,         0,1039110.1,relay-bp_5,e927a6290e1658897b7bde71853c97837b638808a8b101c2658f0b74883b6eef,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0025,""weight"":8}",
     15325,        51,         0,852926.0,relay-bp_5,2bff5cc71696330705fe0bf49df64b257a655ef61c3ee739374b3349b69c9ca1,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.003,""weight"":8}",
      2156,        52,         0,308103.0,relay-bp_5,104fab9afba28a20e58447499b09a5e4fe0ce203dcabb5a4069a9811e561f24e,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0035,""weight"":8}",
       146,        51,         0, 62369.6,relay-bp_5,dd3438f7b98f807e41f3f006b5d3eee88d3d4e5a350d334acc28d43fbd0ea9ce,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.0045,""weight"":8}",
       493,        53,         0,146179.8,relay-bp_5,6ce55d78c4d81da549075fadc3a2dfaa520cf572c122e0d0541b2d01c0de9b68,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.004,""weight"":8}",
        80,        55,         0, 41568.4,relay-bp_5,b2795c8fba1aa57c34d2f3e980e13f846e0db1e58c45657c8d9f55c8eadea8e6,"{""Code Name"":""[128,16,12]_(128,10,1)"",""NumberofCycle"":12,""basis"":""Z"",""p"":0.005,""weight"":8}",
