     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     93233,        50,         0,231648.8,beam32_340iters,b536e5e45438d0b907fd3d084bd243c840e13679337299a24447380ed8883290,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0025,""weight"":6}",
      3531,        54,         0, 25966.7,beam32_340iters,4fbb66403fee617ed2985c7f9277ae696a766d91fccc64c69376a6691742a61f,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0035,""weight"":6}",
       509,        58,         0, 13506.5,beam32_340iters,442af2d844a9bcd24e0a2a0bc4cd2bcabf0871cf201092dfc21ba270ca3d8022,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0045,""weight"":6}",
   2199442,        50,         0,1755075.5,relay-bp_5,dcaf38b05ac0f93bc8ae34146247c7c812c3da31d001bcd10780bc33cbc49f53,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.002,""weight"":6}",
    199053,        50,         0,449494.1,relay-bp_5,820a17d229d7a1a74a48b74f31b0f17292f8bfb39d0a7219a19fb43e29166e1d,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.003,""weight"":6}",
  21473921,         6,         0,8519317.3,relay-bp_5,e609497a63225330349368153b9967ede60d9997bf30b83791dbb49963298346,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.001,""weight"":6}",
     71990,        50,         0,289122.7,relay-bp_5,22d4b93532917e301f711fe91dfccadaba101323459111da6f3326947cfdc144,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0035,""weight"":6}",
    729216,        50,         0,857987.7,relay-bp_5,7689ffd60cc1aa501c135e76d33d5429795e39f724a49b089cae46516e902903,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0025,""weight"":6}",
      5331,        50,         0, 87941.8,relay-bp_5,8cf984fe082022b51b3ce075a3d675e56ca5e5fb3d1a7d3b65d8371aff96b405,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0045,""weight"":6}",
     21314,        50,         0,153587.8,relay-bp_5,646ac61ce5c6286b78f3d808c6e6f61e4f5a00583aa24eccefafd3df5db6f6e0,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.004,""weight"":6}",
       573,        52,         0, 30123.5,relay-bp_5,aa81ec8771db74bdcf491e18f69b025a209c7315ad9ec8f7c2e7c3b06ad2fdc3,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0055,""weight"":6}",
   5142707,        25,         0,3001426.8,relay-bp_5,99582da353e06840b237721589f6c2460a522baa0e51cbacf9c839f809e55e65,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0015,""weight"":6}",
      1890,        51,         0, 60256.6,relay-bp_5,ce8dded32cc5aa3c73baff913dc0d8e2a117d44562a994eda3726a4113be5b8b,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.005,""weight"":6}",
       268,        53,         0, 23361.2,relay-bp_5,d926b887d1647b58272b17516aa24097a0107324bf696e4465918f2e0a989343,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.006,""weight"":6}",
         2,         1,         0,   336.6,beam32_340iters,29498217b2f31cf0ff2241833b571720e8d566d1fefadd008ae685c8eefbdbf0,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.007,""weight"":6}",
         2,         0,         0,   329.6,beam32_340iters,8693bb69e38daa256d481c237ff9fd3bd64cf0b037f3b1ac5bb282cac5797106,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0055,""weight"":6}",
       181,        57,         0, 16693.3,relay-bp_5,9c205714da3a3f29d9428f2e5a4b469ac771b73200f174181f31a348ad78c639,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.0065,""weight"":6}",
       128,        56,         0, 13910.8,relay-bp_5,6da07b09c4ae239fef4a79eeaa08ec480dcc98cbbd11958b2588d7873ec6d50d,"{""Code Name"":""[96,8,10]_(384,512,27)"",""NumberofCycle"":10,""basis"":""X"",""p"":0.007,""weight"":6}",
